zip,lat,lon,CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON
"800",39.80957,-104.894,"216","19740","19740","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area",M1,"1",G3110,"21613407404","149583396","+39.4347890","-104.9010728"
"801",39.50156,-104.472,"216","19740","19740","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area",M1,"1",G3110,"21613407404","149583396","+39.4347890","-104.9010728"
"802",39.76806,-104.952,"216","19740","19740","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area",M1,"1",G3110,"21613407404","149583396","+39.4347890","-104.9010728"
"803",40.02168,-105.302,"216","14500","14500","Boulder, CO","Boulder, CO Metro Area",M1,"1",G3110,"1881309466","36493405","+40.0949699","-105.3976911"
"804",40.03032,-106.186,,,,,,,,,,,,
"805",40.58392,-105.405,,"22660","22660","Fort Collins, CO","Fort Collins, CO Metro Area",M1,"1",G3110,"6723025059","99007869","+40.6580933","-105.4867638"
"806",40.41052,-104.483,"216","24540","24540","Greeley, CO","Greeley, CO Metro Area",M1,"1",G3110,"10320918528","82403821","+40.5559610","-104.3836660"
"807",40.37727,-103.066,,,,,,,,,,,,
"808",39.06739,-103.536,,,,,,,,,,,,
"809",38.779,-104.671,,"17820","17820","Colorado Springs, CO","Colorado Springs, CO Metro Area",M1,"1",G3110,"6951246320","12034174","+38.8455072","-104.6387277"
"810",37.77672,-103.586,,,,,,,,,,,,
"811",37.59276,-106.378,,,,,,,,,,,,
"812",38.43701,-106.4,,,,,,,,,,,,
"813",37.49573,-108.444,,,,,,,,,,,,
"814",38.43239,-107.994,,"33940","33940","Montrose, CO","Montrose, CO Micro Area",M2,"2",G3110,"7206742921","6522803","+38.3425479","-108.1622366"
"815",38.91649,-108.706,,"24300","24300","Grand Junction, CO","Grand Junction, CO Metro Area",M1,"1",G3110,"8621849401","31490395","+39.0195240","-108.4605707"
"816",39.99413,-107.858,,,,,,,,,,,,
"820",41.50213,-105.363,,"29660","29660","Laramie, WY","Laramie, WY Micro Area",M2,"2",G3110,"11070455501","89161376","+41.6655141","-105.7218826"
"821",44.57472,-110.519,,"27220","27220","Jackson, WY-ID","Jackson, WY-ID Micro Area",M2,"2",G3110,"11514924270","573733352","+44.0486620","-110.4260870"
"822",42.47801,-104.617,,,,,,,,,,,,
"823",41.85672,-107.385,,,,,,,,,,,,
"824",44.25698,-108.556,,,,,,,,,,,,
"825",43.12617,-109.003,,"40180","40180","Riverton, WY","Riverton, WY Micro Area",M2,"2",G3110,"23785388828","212768588","+43.0548310","-108.6089349"
"826",43.15003,-106.471,,"16220","16220","Casper, WY","Casper, WY Metro Area",M1,"1",G3110,"13831928329","90969261","+42.9776447","-106.7682192"
"827",44.23159,-105.044,,"23940","23940","Gillette, WY","Gillette, WY Micro Area",M2,"2",G3110,"26041164939","44421978","+44.2321004","-105.0343417"
"828",44.60251,-106.757,,"43260","43260","Sheridan, WY","Sheridan, WY Micro Area",M2,"2",G3110,"6535475106","7986330","+44.7813692","-106.8812114"
"829",41.89528,-109.606,,"40540","40540","Rock Springs, WY","Rock Springs, WY Micro Area",M2,"2",G3110,"27005754251","166230252","+41.6603282","-108.8756774"
"830",43.71829,-110.541,,"27220","27220","Jackson, WY-ID","Jackson, WY-ID Micro Area",M2,"2",G3110,"11514924270","573733352","+44.0486620","-110.4260870"
"831",42.37417,-110.56,,,,,,,,,,,,
"832",43.33451,-112.931,"292","13940","13940","Blackfoot, ID","Blackfoot, ID Micro Area",M2,"2",G3110,"5422897822","68476532","+43.2163568","-112.3992058"
"833",42.84686,-114.149,,,,,,,,,,,,
"834",44.31446,-112.587,,,,,,,,,,,,
"835",46.06186,-115.634,,,,,,,,,,,,
"836",43.60346,-116.046,"147","14260","14260","Boise City, ID","Boise City, ID Metro Area",M1,"1",G3110,"30475329803","171010040","+43.0066485","-116.1419089"
"837",43.66645,-115.698,"147","14260","14260","Boise City, ID","Boise City, ID Metro Area",M1,"1",G3110,"30475329803","171010040","+43.0066485","-116.1419089"
"838",47.73416,-116.406,"518","17660","17660","Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",M1,"1",G3110,"3205833848","184447574","+47.6759658","-116.6959222"
"840",40.42828,-111.538,"482","25720","25720","Heber, UT","Heber, UT Micro Area",M2,"2",G3110,"7893231457","105745495","+40.6913977","-111.0527658"
"841",40.70449,-111.808,"482","41620","41620","Salt Lake City, UT","Salt Lake City, UT Metro Area",M1,"1",G3110,"19901500435","1055976759","+40.5728869","-112.9532527"
"843",41.54003,-112.833,"482","36260","36260","Ogden-Clearfield, UT","Ogden-Clearfield, UT Metro Area",M1,"1",G3110,"18725867005","3639152872","+41.2760610","-113.1262260"
"844",41.22956,-112.127,"482","36260","36260","Ogden-Clearfield, UT","Ogden-Clearfield, UT Metro Area",M1,"1",G3110,"18725867005","3639152872","+41.2760610","-113.1262260"
"845",38.4375,-110.052,,,,,,,,,,,,
"846",39.33504,-112.102,"482","39340","39340","Provo-Orem, UT","Provo-Orem, UT Metro Area",M1,"1",G3110,"13974918876","399542461","+39.8720670","-112.3590592"
"847",38.04618,-112.413,,,,,,,,,,,,
"850",33.65028,-112.094,"429","38060","38060","Phoenix-Mesa-Chandler, AZ","Phoenix-Mesa-Chandler, AZ Metro Area",M1,"1",G3110,"37727619480","85692120","+33.1857653","-112.0678624"
"851",32.95142,-111.479,"429","38060","38060","Phoenix-Mesa-Chandler, AZ","Phoenix-Mesa-Chandler, AZ Metro Area",M1,"1",G3110,"37727619480","85692120","+33.1857653","-112.0678624"
"852",33.59896,-111.637,"429","38060","38060","Phoenix-Mesa-Chandler, AZ","Phoenix-Mesa-Chandler, AZ Metro Area",M1,"1",G3110,"37727619480","85692120","+33.1857653","-112.0678624"
"853",33.3637,-113.429,,"49740","49740","Yuma, AZ","Yuma, AZ Metro Area",M1,"1",G3110,"14280777606","13248642","+32.7739424","-113.9109050"
"855",33.43584,-110.177,,"40940","40940","Safford, AZ","Safford, AZ Micro Area",M2,"2",G3110,"11970605964","47476264","+32.9318277","-109.8783103"
"856",32.04806,-110.656,"536","46060","46060","Tucson, AZ","Tucson, AZ Metro Area",M1,"1",G3110,"23798597214","5112470","+32.1280427","-111.7836574"
"857",32.01199,-111.195,"536","46060","46060","Tucson, AZ","Tucson, AZ Metro Area",M1,"1",G3110,"23798597214","5112470","+32.1280427","-111.7836574"
"859",34.22571,-109.815,,,,,,,,,,,,
"860",35.94106,-111.45,,"22380","22380","Flagstaff, AZ","Flagstaff, AZ Metro Area",M1,"1",G3110,"48217246133","116631412","+35.8296919","-111.7737277"
"863",34.73552,-112.237,,"39150","39150","Prescott Valley-Prescott, AZ","Prescott Valley-Prescott, AZ Metro Area",M1,"1",G3110,"21038727465","11501576","+34.6310710","-112.5772247"
"864",35.59866,-113.787,,"29420","29420","Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ Metro Area",M1,"1",G3110,"34529358909","333447540","+35.7177050","-113.7496891"
"865",35.93609,-109.565,,,,,,,,,,,,
"870",35.13341,-106.875,"106","10740","10740","Albuquerque, NM","Albuquerque, NM Metro Area",M1,"1",G3110,"24043702359","31778159","+35.1234965","-106.4583918"
"871",35.14682,-106.688,"106","10740","10740","Albuquerque, NM","Albuquerque, NM Metro Area",M1,"1",G3110,"24043702359","31778159","+35.1234965","-106.4583918"
"873",35.48372,-108.31,,"23700","23700","Gallup, NM","Gallup, NM Micro Area",M2,"2",G3110,"14117193195","13684636","+35.5838784","-108.2532659"
"874",36.50906,-108.319,,"22140","22140","Farmington, NM","Farmington, NM Metro Area",M1,"1",G3110,"14289491641","54966780","+36.5116245","-108.3245778"
"875",36.29592,-106.223,"106","21580","21580","Espa̱ola, NM","Espa̱ola, NM Micro Area",M2,"2",G3110,"15179590198","91466278","+36.5096687","-106.6939829"
"877",36.11735,-104.617,"106","29780","29780","Las Vegas, NM","Las Vegas, NM Micro Area",M2,"2",G3110,"17217629079","57473567","+35.6440668","-104.8630266"
"878",33.97677,-107.658,,,,,,,,,,,,
"879",33.1184,-107.13,,,,,,,,,,,,
"880",32.35436,-108.017,,"19700","19700","Deming, NM","Deming, NM Micro Area",M2,"2",G3110,"7679776973","433660","+32.1845231","-107.7471911"
"881",34.29239,-103.798,"188","38780","38780","Portales, NM","Portales, NM Micro Area",M2,"2",G3110,"6335242828","18679735","+34.0212068","-103.4830039"
"882",32.93889,-104.044,,"16100","16100","Carlsbad-Artesia, NM","Carlsbad-Artesia, NM Micro Area",M2,"2",G3110,"10816683024","56498061","+32.4578347","-104.3064338"
"883",33.22819,-105.55,,"10460","10460","Alamogordo, NM","Alamogordo, NM Micro Area",M2,"2",G3110,"17126456785","36943378","+32.6155988","-105.7513079"
"884",35.68989,-103.852,,,,,,,,,,,,
"890",37.5456,-115.799,,,,,,,,,,,,
"891",36.15793,-115.472,"332","29820","29820","Las Vegas-Henderson-Paradise, NV","Las Vegas-Henderson-Paradise, NV Metro Area",M1,"1",G3110,"20439276974","438416032","+36.2142575","-115.0138120"
"893",39.55021,-115.704,,,,,,,,,,,,
"894",40.25313,-118.544,,,,,,,,,,,,
"895",39.75169,-119.767,"456","39900","39900","Reno, NV","Reno, NV Metro Area",M1,"1",G3110,"17042460297","584618557","+40.5007953","-119.7311608"
"897",39.17961,-119.759,"456","16180","16180","Carson City, NV","Carson City, NV Metro Area",M1,"1",G3110,"374670880","32586219","+39.1530598","-119.7473681"
"898",41.06543,-115.536,,"21220","21220","Elko, NV","Elko, NV Micro Area",M2,"2",G3110,"55294001557","85843440","+40.9060857","-115.5545775"
"900",34.04351,-118.312,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"902",33.99061,-118.522,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"903",33.95369,-118.346,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"904",34.02354,-118.483,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"905",33.83611,-118.333,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"906",33.93159,-118.033,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"907",33.44007,-118.34,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"908",33.80562,-118.167,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"910",34.23965,-118.137,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"911",34.15148,-118.126,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"912",34.18424,-118.246,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"913",34.37267,-118.572,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"914",34.17809,-118.465,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"915",34.18864,-118.324,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"916",34.17155,-118.389,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"917",34.09655,-117.755,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"918",34.08396,-118.136,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"919",32.7395,-116.622,,"41740","41740","San Diego-Chula Vista-Carlsbad, CA","San Diego-Chula Vista-Carlsbad, CA Metro Area",M1,"1",G3110,"10904373558","817404622","+33.0236041","-116.7761174"
"920",33.15966,-116.725,,"41740","41740","San Diego-Chula Vista-Carlsbad, CA","San Diego-Chula Vista-Carlsbad, CA Metro Area",M1,"1",G3110,"10904373558","817404622","+33.0236041","-116.7761174"
"921",32.81156,-117.119,,"41740","41740","San Diego-Chula Vista-Carlsbad, CA","San Diego-Chula Vista-Carlsbad, CA Metro Area",M1,"1",G3110,"10904373558","817404622","+33.0236041","-116.7761174"
"922",33.66278,-115.565,"348","40140","40140","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area",M1,"1",G3110,"70646788920","340297621","+34.5384763","-116.1345414"
"923",35.26711,-116.252,"348","40140","40140","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area",M1,"1",G3110,"70646788920","340297621","+34.5384763","-116.1345414"
"924",34.22959,-117.303,"348","40140","40140","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area",M1,"1",G3110,"70646788920","340297621","+34.5384763","-116.1345414"
"925",33.6653,-116.953,"348","40140","40140","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area",M1,"1",G3110,"70646788920","340297621","+34.5384763","-116.1345414"
"926",33.61599,-117.685,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"927",33.73416,-117.867,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"928",33.84215,-117.707,"348","31080","31080","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,"1",G3110,"12565229275","2195417329","+34.1087033","-118.1827533"
"930",34.3815,-119.094,"348","37100","37100","Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA Metro Area",M1,"1",G3110,"4771987962","947345370","+34.3587415","-119.1331432"
"931",34.53184,-119.83,,"42200","42200","Santa Maria-Santa Barbara, CA","Santa Maria-Santa Barbara, CA Metro Area",M1,"1",G3110,"7084063392","2729751706","+34.5370572","-120.0399729"
"932",35.78066,-119.323,,"12540","12540","Bakersfield, CA","Bakersfield, CA Metro Area",M1,"1",G3110,"21062540828","78680980","+35.3466288","-118.7295064"
"933",35.36931,-119.009,,"12540","12540","Bakersfield, CA","Bakersfield, CA Metro Area",M1,"1",G3110,"21062540828","78680980","+35.3466288","-118.7295064"
"934",35.3489,-120.443,,"42020","42020","San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles, CA Metro Area",M1,"1",G3110,"8548557892","815573121","+35.3852242","-120.4475445"
"935",36.14696,-118.026,,,,,,,,,,,,
"936",36.92672,-119.785,"260","31460","31460","Madera, CA","Madera, CA Metro Area",M1,"1",G3110,"5534617472","42245931","+37.2098213","-119.7498023"
"937",36.70855,-119.838,"260","23420","23420","Fresno, CA","Fresno, CA Metro Area",M1,"1",G3110,"15432139300","136609898","+36.7610058","-119.6550193"
"939",36.31098,-121.437,,"41500","41500","Salinas, CA","Salinas, CA Metro Area",M1,"1",G3110,"8499616876","1267800137","+36.2401070","-121.3155723"
"940",37.40928,-122.296,"488","41860","41860","San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Berkeley, CA Metro Area",M1,"1",G3110,"6398229497","2475477450","+37.7737185","-122.2744317"
"941",37.74724,-122.439,"488","41860","41860","San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Berkeley, CA Metro Area",M1,"1",G3110,"6398229497","2475477450","+37.7737185","-122.2744317"
"943",37.42765,-122.146,"488","41940","41940","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",M1,"1",G3110,"6940482016","38314684","+36.9084718","-121.3713721"
"944",37.54963,-122.305,"488","41860","41860","San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Berkeley, CA Metro Area",M1,"1",G3110,"6398229497","2475477450","+37.7737185","-122.2744317"
"945",38.04567,-122.012,"488","41860","41860","San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Berkeley, CA Metro Area",M1,"1",G3110,"6398229497","2475477450","+37.7737185","-122.2744317"
"946",37.78957,-122.216,"488","41860","41860","San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Berkeley, CA Metro Area",M1,"1",G3110,"6398229497","2475477450","+37.7737185","-122.2744317"
"947",37.87908,-122.27,"488","41860","41860","San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Berkeley, CA Metro Area",M1,"1",G3110,"6398229497","2475477450","+37.7737185","-122.2744317"
"948",37.9545,-122.332,"488","41860","41860","San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Berkeley, CA Metro Area",M1,"1",G3110,"6398229497","2475477450","+37.7737185","-122.2744317"
"949",38.12973,-122.714,"488","41860","41860","San Francisco-Oakland-Berkeley, CA","San Francisco-Oakland-Berkeley, CA Metro Area",M1,"1",G3110,"6398229497","2475477450","+37.7737185","-122.2744317"
"950",36.84229,-121.409,"488","41940","41940","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",M1,"1",G3110,"6940482016","38314684","+36.9084718","-121.3713721"
"951",37.32634,-121.779,"488","41940","41940","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",M1,"1",G3110,"6940482016","38314684","+36.9084718","-121.3713721"
"952",38.13045,-120.851,,,,,,,,,,,,
"953",37.67341,-120.462,"488","33700","33700","Modesto, CA","Modesto, CA Metro Area",M1,"1",G3110,"3874667416","46351766","+37.5623162","-121.0028311"
"954",39.12904,-123.134,,"46380","46380","Ukiah, CA","Ukiah, CA Micro Area",M2,"2",G3110,"9081426663","962946206","+39.4323876","-123.4428811"
"955",40.91199,-123.758,,"21700","21700","Eureka-Arcata, CA","Eureka-Arcata, CA Micro Area",M2,"2",G3110,"9241426488","1253864712","+40.7066554","-123.9261757"
"956",38.66776,-121.178,"472","40900","40900","Sacramento-Roseville-Folsom, CA","Sacramento-Roseville-Folsom, CA Metro Area",M1,"1",G3110,"13195734333","548112798","+38.7896779","-121.0057504"
"957",38.94097,-120.774,"472","40900","40900","Sacramento-Roseville-Folsom, CA","Sacramento-Roseville-Folsom, CA Metro Area",M1,"1",G3110,"13195734333","548112798","+38.7896779","-121.0057504"
"958",38.57997,-121.441,"472","40900","40900","Sacramento-Roseville-Folsom, CA","Sacramento-Roseville-Folsom, CA Metro Area",M1,"1",G3110,"13195734333","548112798","+38.7896779","-121.0057504"
"959",39.51995,-121.657,,"17020","17020","Chico, CA","Chico, CA Metro Area",M1,"1",G3110,"4238488156","105261063","+39.6659588","-121.6019188"
"960",40.94483,-122.14,"454","39820","39820","Redding, CA","Redding, CA Metro Area",M1,"1",G3110,"9778407493","186302040","+40.7605142","-122.0435556"
"961",40.51895,-120.39,,"45000","45000","Susanville, CA","Susanville, CA Micro Area",M2,"2",G3110,"11761615584","463426056","+40.7210862","-120.6299518"
"967",19.82837,-156.484,,,,,,,,,,,,
"968",21.33266,-157.835,,"46520","46520","Urban Honolulu, HI","Urban Honolulu, HI Metro Area",M1,"1",G3110,"1555472299","4055017343","+21.5800225","-158.1234063"
"969",14.6001,145.1665,,,,,,,,,,,,
"970",45.35902,-121.721,"440","38900","38900","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area",M1,"1",G3110,"17318829207","356146512","+45.6006221","-122.4843780"
"971",45.59656,-123.5,,,,,,,,,,,,
"972",45.56163,-122.707,"440","38900","38900","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area",M1,"1",G3110,"17318829207","356146512","+45.6006221","-122.4843780"
"973",44.7005,-123.125,"440","10540","10540","Albany-Lebanon, OR","Albany-Lebanon, OR Metro Area",M1,"1",G3110,"5923936549","50054677","+44.4888982","-122.5372084"
"974",43.42333,-123.31,,"40700","40700","Roseburg, OR","Roseburg, OR Micro Area",M2,"2",G3110,"13042325534","251974549","+43.2863277","-123.1544760"
"975",42.39997,-123.024,"366","32780","32780","Medford, OR","Medford, OR Metro Area",M1,"1",G3110,"7208597903","46766412","+42.4116214","-122.6756106"
"976",42.65253,-120.796,,,,,,,,,,,,
"977",43.56016,-120.05,,,,,,,,,,,,
"978",45.13721,-118.565,,"25840","25840","Hermiston-Pendleton, OR","Hermiston-Pendleton, OR Micro Area",M2,"2",G3110,"13587020988","85993521","+45.5446021","-119.0761905"
"979",43.28406,-117.67,"147","36620","36620","Ontario, OR-ID","Ontario, OR-ID Micro Area",M2,"2",G3110,"26662898176","117871722","+43.2258691","-117.6199330"
"980",47.42573,-121.848,"500","42660","42660","Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue, WA Metro Area",M1,"1",G3110,"15202855929","1136512340","+47.4905993","-121.8339960"
"981",47.59811,-122.352,"500","42660","42660","Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue, WA Metro Area",M1,"1",G3110,"15202855929","1136512340","+47.4905993","-121.8339960"
"982",48.31968,-121.84,"500","34580","34580","Mount Vernon-Anacortes, WA","Mount Vernon-Anacortes, WA Metro Area",M1,"1",G3110,"4481252102","483846689","+48.4932917","-121.8157703"
"983",47.42295,-122.903,"500","43220","43220","Shelton, WA","Shelton, WA Micro Area",M2,"2",G3110,"2485238914","236949795","+47.3541257","-123.1738498"
"984",47.14476,-122.502,"500","42660","42660","Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue, WA Metro Area",M1,"1",G3110,"15202855929","1136512340","+47.4905993","-121.8339960"
"985",47.06316,-123.391,,"10140","10140","Aberdeen, WA","Aberdeen, WA Micro Area",M2,"2",G3110,"4924766221","834338731","+47.1137324","-123.8267349"
"986",46.03114,-122.154,"440","38900","38900","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area",M1,"1",G3110,"17318829207","356146512","+45.6006221","-122.4843780"
"988",47.99822,-119.95,,,,,,,,,,,,
"989",46.80073,-120.641,,"49420","49420","Yakima, WA","Yakima, WA Metro Area",M1,"1",G3110,"11122733955","41189156","+46.4565581","-120.7401446"
"990",47.58071,-117.594,"518","44060","44060","Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA Metro Area",M1,"1",G3110,"10984888100","206438799","+48.0916180","-117.6634720"
"991",47.92711,-118.148,"518","44060","44060","Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA Metro Area",M1,"1",G3110,"10984888100","206438799","+48.0916180","-117.6634720"
"992",47.68063,-117.409,"518","44060","44060","Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA Metro Area",M1,"1",G3110,"10984888100","206438799","+48.0916180","-117.6634720"
"993",46.39933,-118.842,"313","28420","28420","Kennewick-Richland, WA","Kennewick-Richland, WA Metro Area",M1,"1",G3110,"7618948905","214881824","+46.3639636","-119.2540459"
"994",46.19957,-117.209,,"30300","30300","Lewiston, ID-WA","Lewiston, ID-WA Metro Area",M1,"1",G3110,"3844567726","32544644","+46.2516957","-116.9250166"
"995",60.89296,-153.745,,,,,,,,,,,,
"996",60.89826,-155.335,,,,,,,,,,,,
"997",66.3421,-154.447,,,,,,,,,,,,
"998",58.05359,-134.95,,,,,,,,,,,,
"999",55.71415,-131.774,,"28540","28540","Ketchikan, AK","Ketchikan, AK Micro Area",M2,"2",G3110,"12579378509","4651615675","+55.4499378","-131.1066847"
